element_type,osmid,barrier,name,geometry,source,created_by,access,addr:city,addr:street,wikidata,wikipedia,wheelchair,highway,source:date,source:name,alt_name,amenity,fee,layer,parking,addr:housenumber,addr:postcode,note,opening_hours,url,operator,leisure,natural,addr:country,website,description,check_date,height,historic,nodes,name:en,name:it,name:ko,name:pl,name:ru,old_name,name:etymology:wikidata,place,postal_code,surface,landuse,name:es,source:name:en,check_date:opening_hours,contact:phone,designation,name:1983-2016,fence_type,lit,addr:unit,loc_name,addr:housename,property,noname,building,area,name:2023-10-09-,internet_access,fixme,source:old_name,nohousenumber,smoothness,park,note:es,start_date,bench,source:geometry,source:geometry:date,ways,type,tourism,old_name:-2018,old_name:2018-2019,phone,name:ca,source:opening_hours,contact:facebook
way,4308024,,Plaza de España,"POLYGON ((-3.7119256 40.4241678, -3.7119402 40.4241793, -3.7119496 40.4241843, -3.7119619 40.4241874, -3.7119754 40.4241873, -3.7119859 40.4241847, -3.7121598 40.4241065, -3.712378 40.4239922, -3.7130229 40.4236323, -3.7140592 40.4230813, -3.714164 40.4229918, -3.7142429 40.4229065, -3.7144845 40.4226412, -3.7145868 40.4225293, -3.7144105 40.4224278, -3.7142764 40.4225677, -3.713798 40.4220806, -3.7137549 40.4221083, -3.7135345 40.4218876, -3.7135033 40.4218503, -3.7134864 40.4218232, -3.7135087 40.4215329, -3.7133365 40.4215785, -3.713008 40.4212988, -3.7131969 40.4195802, -3.7128199 40.4195267, -3.7127432 40.4204535, -3.7126856 40.4209905, -3.7125501 40.4212559, -3.7126002 40.4218176, -3.7127001 40.4219009, -3.7127693 40.4221047, -3.7127276 40.4223303, -3.7127299 40.4224465, -3.7118049 40.4229895, -3.7113371 40.4232774, -3.7112428 40.4233519, -3.7112189 40.4233703, -3.711204 40.4233901, -3.7111953 40.4234151, -3.7111959 40.4234408, -3.7112136 40.4234765, -3.7112431 40.4235009, -3.7113004 40.423556, -3.7114206 40.4236594, -3.7116736 40.4239668, -3.7117859 40.4240588, -3.7119256 40.4241678))",,,,,,Q1326261,es:Plaza de España (Madrid),,,,,,,,,,,,,,,,park,,,,,,,,"[4125450046, 9281755302, 9284025088, 9284025090, 9284025089, 9281755301, 9281775932, 4125450043, 1501171149, 26067873, 9281776564, 26068216, 9281756898, 2331114350, 2331114343, 2331114354, 2331114322, 2331114323, 2331114309, 9307495445, 9281756896, 9281756897, 9281756891, 9281756893, 3448829237, 3769089501, 9284054868, 9284054867, 302329395, 1179022317, 3060574059, 3448829513, 3448829516, 302329396, 4125449746, 1501171136, 9281757101, 9281776040, 9281757097, 9281757096, 9281757102, 9281757098, 9281757099, 9281757100, 4125449992, 9281755279, 9281755298, 4125450046]",,,에스파냐 광장,,,,Q1326261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4314442,,Jardines del Concejal Alejandro Muñoz Revenga,"POLYGON ((-3.7116642 40.4334372, -3.7118389 40.4334453, -3.7124231 40.43346, -3.7124504 40.4330501, -3.7117198 40.4330278, -3.7116946 40.4330412, -3.7116628 40.4334203, -3.7116642 40.4334372))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[2540742106, 2540742107, 26025899, 26025898, 2540742104, 2540742105, 4591902777, 2540742106]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4320114,,,"POLYGON ((-3.7086679 40.4859592, -3.7083668 40.4861284, -3.7081223 40.4861971, -3.7079353 40.486304, -3.7077868 40.4864787, -3.7077305 40.4865084, -3.7076429 40.4865546, -3.707359 40.4866609, -3.7055351 40.4872035, -3.7042006 40.4874381, -3.7041021 40.4873936, -3.704033 40.487257, -3.7042186 40.4872061, -3.7059651 40.486681, -3.7065402 40.486509, -3.7067478 40.4864484, -3.7068835 40.4864116, -3.7074617 40.4862344, -3.7076292 40.4861789, -3.7078047 40.4860859, -3.7079519 40.4859213, -3.7080562 40.4857835, -3.7080889 40.4857192, -3.7079362 40.4857611, -3.7079193 40.485726, -3.7077926 40.4854633, -3.7073812 40.4852387, -3.707829 40.4848779, -3.7074758 40.484636, -3.7075079 40.4846064, -3.7083513 40.4851543, -3.7083981 40.4852095, -3.7084285 40.4852583, -3.7085772 40.4853718, -3.708653 40.4853934, -3.7087502 40.4857441, -3.7086904 40.4859005, -3.7086679 40.4859592))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26230205, 26230214, 26230207, 2485082406, 26230208, 10673976148, 26230209, 26230210, 26230211, 26230212, 4309734440, 26230198, 2149567371, 4608288476, 4608288472, 4608288475, 3654577945, 4608238339, 4608238340, 26230196, 4608238344, 4608238345, 4608238346, 26230195, 4853970812, 26230194, 26230193, 26230192, 26230190, 6176982169, 26230201, 6900790873, 6900790872, 6900790871, 26230203, 26230204, 10673976149, 26230205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4320116,,,"POLYGON ((-3.703797 40.4875095, -3.7037219 40.4873708, -3.7016455 40.487878, -3.701445 40.4879377, -3.7017142 40.4883888, -3.7018949 40.4884897, -3.7020321 40.4884969, -3.7027885 40.4880073, -3.703797 40.4875095))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26230561, 26230564, 26230570, 4882129079, 26230577, 4309734454, 26230581, 26230585, 26230561]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4320756,,Parque de la Alcazaba,"POLYGON ((-3.7072564 40.4741018, -3.7072503 40.4741124, -3.7080303 40.4741124, -3.7082864 40.4741137, -3.7090687 40.4741256, -3.7091718 40.4741406, -3.7093312 40.4742102, -3.7094285 40.4742527, -3.7097247 40.4741024, -3.7097769 40.4740861, -3.710142 40.4738353, -3.7105719 40.4735179, -3.7107984 40.4735823, -3.7108114 40.4736405, -3.7111843 40.4737199, -3.7109529 40.474326, -3.7110927 40.4743617, -3.7110267 40.4745244, -3.7111139 40.4745807, -3.710997 40.4747151, -3.7107669 40.4749725, -3.7103719 40.4747952, -3.7099514 40.4746015, -3.709871 40.4746126, -3.7096959 40.4746249, -3.709726 40.4748177, -3.7096989 40.4749115, -3.7096511 40.4749845, -3.7095949 40.4750508, -3.7095478 40.4750977, -3.709481 40.4751424, -3.7094213 40.4751776, -3.709358 40.4752095, -3.7092707 40.4752454, -3.70917 40.4752739, -3.70908 40.4752901, -3.7089794 40.4753003, -3.708484 40.4752989, -3.7081847 40.4753161, -3.7083678 40.4758115, -3.7087735 40.4757164, -3.7088778 40.4756798, -3.7094284 40.4755694, -3.7095825 40.4755334, -3.7097367 40.4754894, -3.7099541 40.4754094, -3.7101786 40.4753227, -3.7103559 40.4752264, -3.710559 40.4751071, -3.7107096 40.4750136, -3.7107613 40.4750123, -3.7108593 40.4749302, -3.7108558 40.4749102, -3.7109564 40.4747927, -3.7110625 40.4746835, -3.7111453 40.4745751, -3.7110626 40.4745089, -3.7111006 40.4744352, -3.7111297 40.4743464, -3.7109832 40.4743101, -3.7112542 40.4736168, -3.7110418 40.4735169, -3.7108444 40.4733985, -3.7106706 40.4732815, -3.7104202 40.4731701, -3.7102614 40.4731032, -3.7102046 40.4730494, -3.7101214 40.473029, -3.7095867 40.4729188, -3.7093159 40.4729167, -3.7090964 40.4734504, -3.7084532 40.473309, -3.7080689 40.4731977, -3.7080233 40.4731612, -3.7078565 40.4728516, -3.7077856 40.4727831, -3.7076524 40.4726571, -3.707578 40.4726279, -3.707524 40.4726288, -3.7064791 40.4727211, -3.7043506 40.4729092, -3.7042555 40.4729051, -3.7041021 40.4729183, -3.7039191 40.4729469, -3.7037542 40.4729844, -3.7036447 40.4730195, -3.703541 40.4730652, -3.7034678 40.4731061, -3.703356 40.4731796, -3.703289 40.4732376, -3.7031894 40.4733597, -3.7030687 40.473476, -3.7026352 40.473811, -3.7026076 40.4738606, -3.7033853 40.4737019, -3.7041581 40.4735614, -3.704544 40.4735136, -3.7047664 40.4734875, -3.7049002 40.4734775, -3.7049797 40.4734715, -3.7053931 40.4734404, -3.7056386 40.4734236, -3.7058982 40.4734049, -3.7063584 40.473398, -3.7064079 40.4733973, -3.7065313 40.4733954, -3.7069666 40.4734013, -3.7069616 40.4736383, -3.7071231 40.4736369, -3.7071214 40.4738769, -3.7072524 40.4738794, -3.7072564 40.4741018))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[32206488, 5689308595, 3475336110, 26233699, 26234675, 2422159097, 5005850568, 2522371665, 32206406, 2048630712, 2440398914, 26234673, 31436173, 31436172, 31436171, 31436170, 7158647719, 7158647720, 7158647721, 7158647718, 31436168, 31436166, 31436165, 31436164, 31436163, 31436162, 2420142787, 3540971843, 31436161, 3540971842, 3540971840, 3540971841, 31436160, 3540971839, 3540971837, 3540971838, 31436159, 567340998, 31436158, 31436157, 3540987845, 3540987844, 31436156, 3540987843, 31436155, 3540987842, 32207049, 3540987847, 2031791074, 3540987848, 3540987849, 3540987850, 31436153, 3540987846, 2031791076, 3540987851, 31436152, 31436151, 31436150, 31436149, 26234671, 5300830639, 2476907447, 2422159129, 2422159130, 2422159131, 5300830640, 26234670, 2422159132, 26234669, 26233690, 2422159093, 26233689, 2422159091, 2422159090, 26233688, 2422159084, 2422159085, 26233687, 3597169497, 26233678, 2422159114, 2422159112, 2422159116, 26233677, 2422159118, 2422159119, 2422159120, 2422159121, 26233676, 2422159125, 26233675, 5300818033, 2742883386, 2742883387, 26233670, 5300818049, 1223838120, 5633521921, 5300818046, 32206451, 1223838068, 26233672, 3495805225, 5633520382, 1223838113, 3465837674, 26233693, 26233695, 26233696, 26233697, 32206488]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4320766,,Parque de la Alcazaba (Parque de Altamira),"POLYGON ((-3.7043347 40.4766229, -3.7043121 40.4765693, -3.7042874 40.4765009, -3.7042178 40.4762801, -3.704035 40.4757575, -3.7042019 40.4757204, -3.7042426 40.4757114, -3.7041818 40.4755417, -3.7040831 40.4752659, -3.7051487 40.4751192, -3.7067665 40.4750502, -3.7072048 40.4749465, -3.7072267 40.4746841, -3.7074918 40.4746883, -3.7075034 40.4744501, -3.7080319 40.4744567, -3.708032 40.4744221, -3.7080322 40.4742487, -3.7082316 40.474256, -3.7083524 40.474258, -3.7088615 40.4742663, -3.7090869 40.4742803, -3.7091534 40.4742974, -3.7092258 40.4743224, -3.7092407 40.4743288, -3.7092938 40.4743515, -3.7093363 40.4743828, -3.7093732 40.4744108, -3.7094327 40.4744658, -3.7094739 40.4745154, -3.7095107 40.4745779, -3.7095362 40.4746685, -3.7095358 40.4746862, -3.7095348 40.4747343, -3.7095245 40.4747861, -3.7095093 40.4748378, -3.7094979 40.4748729, -3.7094795 40.4749058, -3.7094574 40.4749408, -3.7094266 40.4749765, -3.7093944 40.4750062, -3.7093491 40.4750352, -3.7092754 40.4750772, -3.7091648 40.4751257, -3.7090486 40.4751518, -3.7088463 40.4751512, -3.7085273 40.4751502, -3.7082068 40.4751502, -3.7079236 40.4751414, -3.7078085 40.47514, -3.7077253 40.4751391, -3.7074624 40.475142, -3.7072294 40.4751879, -3.7071893 40.4751958, -3.7069893 40.4752949, -3.7068932 40.4753511, -3.7068201 40.4754064, -3.7067578 40.4754622, -3.7066915 40.4755377, -3.7066552 40.4755812, -3.7065863 40.4756638, -3.7065355 40.4757968, -3.7065304 40.4759383, -3.7065285 40.4759793, -3.7065397 40.4761381, -3.7064949 40.4761962, -3.7063786 40.4762523, -3.7062617 40.4763016, -3.7059786 40.4763278, -3.7055066 40.476427, -3.7051245 40.4765092, -3.7050343 40.476523, -3.704993 40.4764995, -3.70497 40.4764889, -3.7048762 40.4762285, -3.7046512 40.4762762, -3.7047459 40.4765346, -3.7047348 40.4765477, -3.7043347 40.4766229))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26234893, 2779009154, 2779009167, 3495794094, 26234894, 5633521974, 26234896, 5633521972, 26234895, 26234870, 26234866, 26234864, 26234862, 7102075857, 7102075858, 7102075859, 32206494, 3465589769, 32206495, 5689308597, 2422159070, 26234777, 3465590708, 2422159069, 5005850569, 2422159071, 1223838102, 2422159072, 2422159073, 26234785, 2422159077, 26234786, 3484378487, 1223838061, 3465590712, 26234793, 3465590713, 2422159075, 3465590711, 26234797, 3465590710, 2422159076, 26234803, 2422159074, 26234809, 3484408398, 32206543, 32206550, 3465589768, 3465590700, 3465589767, 26234815, 567341007, 26234822, 26234826, 3465556808, 26234829, 3465556807, 2418286332, 3465556188, 567341008, 26234840, 2418286331, 5633521952, 4635233787, 3475446181, 3475446178, 26234857, 3475446162, 3475446163, 3475446164, 32205999, 2969191888, 2404339153, 2404339154, 2404339152, 2404339155, 2969191892, 26234893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4320798,,Parque de la Ventilla,"POLYGON ((-3.7002565 40.4733932, -3.7001427 40.4733944, -3.7000306 40.473394, -3.6999751 40.4733816, -3.6999302 40.4733668, -3.6998802 40.4733453, -3.6998274 40.4733197, -3.699788 40.473288, -3.6997464 40.4732266, -3.699708 40.4731652, -3.6996293 40.4727351, -3.6996917 40.4726592, -3.6998099 40.4726632, -3.7009827 40.4732969, -3.7009465 40.4733401, -3.7009363 40.4733996, -3.7008223 40.4734478, -3.7007546 40.4733905, -3.7006682 40.4733505, -3.7005573 40.4733498, -3.7004714 40.4733554, -3.7003895 40.4733705, -3.7002565 40.4733932))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26235045, 3538922041, 26235046, 3538922040, 3538922039, 3538922037, 3538922038, 26235047, 3538922036, 26235048, 26235049, 3538922045, 26235050, 26235044, 5648082146, 5648082147, 3538922046, 3538922048, 3538922047, 3538922043, 3538922044, 3538922042, 26235045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4322304,,Parque de La Ventilla,"POLYGON ((-3.6914953 40.4744259, -3.6911798 40.47436, -3.6909221 40.4743528, -3.6904992 40.4744045, -3.6902783 40.4737636, -3.6900829 40.4736793, -3.689949 40.4735808, -3.6899256 40.4735636, -3.6902363 40.4733559, -3.6902773 40.4733257, -3.6903919 40.4733253, -3.690781 40.473341, -3.6913974 40.4733879, -3.6916343 40.4734088, -3.6923028 40.4734678, -3.692588 40.4735126, -3.6927224 40.4735262, -3.6928206 40.4735374, -3.6928296 40.4735464, -3.6928575 40.4735399, -3.692887 40.4735415, -3.6929123 40.4735506, -3.692924 40.4735467, -3.6929613 40.4735326, -3.6935418 40.4735945, -3.6936785 40.4735934, -3.6939172 40.4735914, -3.6947574 40.4735845, -3.6954114 40.4735791, -3.6965189 40.4732077, -3.6965784 40.4733661, -3.6965762 40.4735347, -3.697839 40.4735346, -3.69815 40.4736068, -3.6990008 40.4738043, -3.699093 40.4735667, -3.6991946 40.4732893, -3.6992099 40.4732653, -3.6992514 40.4731583, -3.6993439 40.4729198, -3.6994961 40.4729157, -3.6995391 40.4729284, -3.6995747 40.4730889, -3.6995965 40.47318, -3.6996297 40.4732703, -3.699679 40.4733283, -3.6997405 40.4733763, -3.6998229 40.4734203, -3.6999669 40.4734864, -3.6999723 40.4735476, -3.7001708 40.4735517, -3.7001708 40.4734864, -3.7002834 40.4734864, -3.7004873 40.4734415, -3.7003972 40.4735489, -3.7003436 40.4737353, -3.7000797 40.4737573, -3.7000805 40.4737842, -3.7000908 40.4741412, -3.7008015 40.4741339, -3.7009364 40.4741301, -3.7008522 40.4742788, -3.7001842 40.4742792, -3.7001874 40.4746385, -3.7006646 40.4746072, -3.7005922 40.4747435, -3.7003371 40.4748085, -3.6999263 40.4748828, -3.6997942 40.4748879, -3.6996833 40.4748874, -3.6995624 40.4748818, -3.6994466 40.4748738, -3.6991773 40.4748315, -3.6990066 40.4747865, -3.6988375 40.4747202, -3.6985848 40.4746238, -3.6985327 40.4746034, -3.6984157 40.4745648, -3.6982018 40.4745151, -3.6979154 40.4744831, -3.6976306 40.4744575, -3.6974412 40.4744589, -3.6971991 40.4744817, -3.6968348 40.4745508, -3.6966909 40.4745825, -3.6964673 40.4746319, -3.6961022 40.4747011, -3.69582 40.4746865, -3.695482 40.4746456, -3.6948342 40.4745325, -3.6943807 40.474488, -3.6940795 40.4744782, -3.6938451 40.4744998, -3.6934627 40.4745306, -3.6932871 40.4745606, -3.6928068 40.4746213, -3.6926391 40.4746309, -3.6923975 40.4746252, -3.6921413 40.4745907, -3.6918718 40.4745355, -3.6914953 40.4744259))",,,,,,Q24021412,,,,,,,,,,,,,,,,,park,,,,,,,,"[26261891, 26261894, 3867879870, 26261895, 26261897, 5296629447, 7248495166, 26261906, 26261907, 5296629450, 5632898931, 5296629449, 5296629448, 5632898928, 5584395401, 5698030187, 5698030186, 5632898852, 5265015172, 5265015173, 5265015174, 5265015163, 5632898851, 5265015162, 26261935, 3961357704, 5296640878, 3961357703, 26261936, 26261937, 5264967403, 26261938, 418328171, 26261988, 418328169, 5647110229, 5296650356, 26261990, 5296650355, 26262006, 3538922052, 26233607, 3538922050, 3538922051, 26233606, 26233605, 3538922049, 26233604, 26233663, 26233662, 26233661, 26233603, 26233601, 26233597, 26233598, 26233599, 26233600, 2048646987, 2048646985, 10177204713, 10177247823, 10177204716, 10177204715, 26233631, 26233640, 26233647, 26233649, 26233650, 3538922000, 3538921999, 3538922001, 26233651, 26261815, 3961357977, 26261822, 4301188706, 26261829, 3538921998, 26261834, 26261845, 26261852, 3961357735, 26261857, 26261865, 3961357753, 5292588122, 26261868, 26261879, 26261880, 26261882, 3961357736, 26261884, 26261885, 26261886, 5632898895, 26261888, 5632898894, 26261889, 5632898893, 26261890, 26261891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4324222,,,"POLYGON ((-3.6879223 40.3657514, -3.6875367 40.3658335, -3.6874123 40.3654858, -3.6874294 40.3654788, -3.6879223 40.3657514))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26284859, 26284860, 4963799401, 4963799402, 26284859]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4326099,,Parque infantil Las Musas,"POLYGON ((-3.6078578 40.4328368, -3.6085083 40.4327427, -3.6083917 40.4322755, -3.6077412 40.4323696, -3.6077801 40.4325258, -3.6078578 40.4328368))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26305827, 26305828, 26305829, 26305830, 1439702514, 26305827]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4338789,,Parque Lola Camarena,"POLYGON ((-3.6100948 40.3745413, -3.6096302 40.3750849, -3.6093804 40.3751242, -3.6086709 40.3747701, -3.6078462 40.3743311, -3.6078378 40.3742976, -3.6088878 40.3730635, -3.6089324 40.3730567, -3.60898 40.3730483, -3.6105984 40.373849, -3.6106212 40.3739254, -3.6100948 40.3745413))",PNOA,,,,,,,,,2009,,,,,,,,,,,,,park,,,,,,,,"[1534385369, 26411089, 26411090, 1534385307, 1534385346, 1534385283, 1534385323, 1534385335, 3255013147, 1534385273, 26411088, 1534385369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4346297,,Jardín de las Heroínas de Sálvora,"POLYGON ((-3.7100961 40.4066193, -3.7109477 40.4067773, -3.7109961 40.407016, -3.7109614 40.407062, -3.7109266 40.4070625, -3.7109276 40.407078, -3.7108151 40.4070797, -3.7107798 40.4070812, -3.7107903 40.4074202, -3.710043 40.4074481, -3.7100679 40.4073078, -3.7099576 40.4072977, -3.7100961 40.4066193))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26472163, 26472164, 319483617, 622103413, 622103405, 622103406, 622103416, 319483618, 26472165, 26472162, 1504976916, 1504976914, 26472163]",,,,,,Plaza de la Puerta de Toledo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4349012,,,"POLYGON ((-3.6936347 40.418761, -3.6937594 40.4187812, -3.6941666 40.41733, -3.6945786 40.4157718, -3.6945633 40.4157114, -3.6945342 40.4156873, -3.6944823 40.4156739, -3.6945038 40.4157163, -3.6940186 40.4158727, -3.6939871 40.4158366, -3.6938994 40.4158873, -3.6938456 40.4159371, -3.6937974 40.4160368, -3.6933108 40.4183652, -3.6933487 40.4184147, -3.6932805 40.4186946, -3.6936347 40.418761))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26487761, 26487762, 1209331196, 26487763, 1416249550, 1416249542, 1416249540, 26487764, 317743518, 1209331666, 1416249565, 26487765, 26487766, 26487758, 1522690034, 26487760, 26487761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4350276,,Jardín del Rastro,"POLYGON ((-3.7095168 40.4053223, -3.70947 40.4054276, -3.7094805 40.4054759, -3.7094888 40.4055076, -3.7095534 40.4058204, -3.7096076 40.40611, -3.7095364 40.4060969, -3.7084691 40.4059068, -3.7084574 40.4058689, -3.708443 40.4057859, -3.7083148 40.4050231, -3.7083266 40.4050081, -3.7083468 40.4050029, -3.7091619 40.405224, -3.7095168 40.4053223))",,,,,,Q5872071,es:Fábrica de gas de Madrid,,,,,,,,,,,,,,,,park,,,,,,,,"[26495407, 2457703109, 2441654001, 2441653994, 2441653996, 26495404, 2566829059, 26495405, 2566829031, 2566829006, 26495406, 2566828865, 2566828864, 2566828884, 26495407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4353138,,Jardín del Párroco Sánchez Cámara,"POLYGON ((-3.7043338 40.4021217, -3.704316 40.4020972, -3.7041049 40.4018076, -3.7039944 40.4016563, -3.7038634 40.4014763, -3.7038474 40.4014543, -3.704008 40.4014648, -3.7041481 40.4014739, -3.7043137 40.4014847, -3.7044671 40.4014947, -3.7046338 40.4015056, -3.7046442 40.4015204, -3.7047157 40.4016213, -3.7048081 40.4017579, -3.704827 40.4017858, -3.7047939 40.4018081, -3.7043338 40.4021217))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26514542, 9548350735, 9548337960, 9548337968, 9548337961, 26514545, 9548337959, 9548337958, 9548337957, 9548337956, 26514546, 9548350744, 5485102470, 9548350734, 26514540, 9153295769, 26514542]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,4360873,,,"POLYGON ((-3.7161529 40.4240237, -3.7162241 40.4242329, -3.7162404 40.4243122, -3.716311 40.4245861, -3.7163812 40.424697, -3.7164883 40.4247929, -3.716785 40.4249604, -3.7184887 40.4253396, -3.7187244 40.4255795, -3.7188289 40.4257343, -3.7198728 40.4268478, -3.721567 40.4285772, -3.7217094 40.4287263, -3.7217905 40.4287441, -3.7219117 40.4287454, -3.7220459 40.4289099, -3.7219481 40.4289602, -3.7219813 40.4290232, -3.7253482 40.4325243, -3.7252825 40.4326238, -3.7198974 40.4348795, -3.7197355 40.4350349, -3.7197513 40.435156, -3.7198976 40.4353221, -3.7205971 40.4356803, -3.7211169 40.4359465, -3.7214175 40.4361004, -3.7218301 40.4365059, -3.7232394 40.4372073, -3.7233602 40.4372224, -3.7248628 40.4366392, -3.7263535 40.4360384, -3.7269841 40.4358635, -3.7278201 40.4356665, -3.730982 40.434909, -3.7334209 40.4342793, -3.7334204 40.4342302, -3.7333681 40.4340356, -3.7338086 40.4340654, -3.7338895 40.4340509, -3.7339671 40.4340263, -3.7340122 40.4339996, -3.7340368 40.4339608, -3.7340453 40.4339202, -3.7340303 40.4338736, -3.7340023 40.4338288, -3.7338059 40.4336383, -3.7330249 40.4336011, -3.7329032 40.4335848, -3.7323585 40.4335118, -3.7318236 40.4333653, -3.7313262 40.4331689, -3.7309085 40.4329582, -3.7305049 40.4326903, -3.7303172 40.4325617, -3.7301154 40.4324081, -3.729882 40.4321657, -3.7294332 40.4316488, -3.7288484 40.4311864, -3.7287735 40.4311843, -3.728436 40.4308935, -3.7281245 40.4310433, -3.7277698 40.4306504, -3.7280833 40.430481, -3.7283174 40.4303689, -3.7258708 40.4274751, -3.7253061 40.4267936, -3.7248569 40.4262937, -3.724702 40.4261731, -3.7246535 40.4261642, -3.7242965 40.4264251, -3.7242732 40.4264429, -3.7237819 40.4259874, -3.7236036 40.4258253, -3.7227642 40.425093, -3.7218942 40.4243574, -3.7201947 40.4229443, -3.7197832 40.4229182, -3.7195692 40.4229046, -3.7194551 40.4227706, -3.718886 40.4228341, -3.7185654 40.4228598, -3.7183905 40.4228282, -3.7175955 40.4224561, -3.7171677 40.4220925, -3.7170579 40.4220237, -3.7169718 40.4219921, -3.7168787 40.4219676, -3.7167736 40.4219551, -3.7166727 40.421949, -3.7165952 40.4219495, -3.7165177 40.421965, -3.7164447 40.4219951, -3.7162663 40.4221202, -3.7154624 40.4227826, -3.715445 40.4228135, -3.7152807 40.4231041, -3.7150878 40.4231324, -3.7150239 40.4230339, -3.7149407 40.4229873, -3.7148915 40.4229597, -3.7145643 40.4228705, -3.7145332 40.4228748, -3.7144973 40.4228798, -3.7144577 40.4229215, -3.714508 40.4229783, -3.7148215 40.4233398, -3.7148926 40.4234272, -3.7151156 40.4236372, -3.7151293 40.4236513, -3.7151484 40.4236519, -3.7151595 40.4236416, -3.7151682 40.4234786, -3.7152648 40.4234838, -3.7152654 40.4236562, -3.7152764 40.4237392, -3.715294 40.4237774, -3.7156067 40.4240947, -3.7156353 40.4241082, -3.7156741 40.4241095, -3.7161529 40.4240237))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[26080806, 9483969641, 3507755213, 26080807, 5304437952, 26080813, 26080814, 26080815, 338896016, 26080879, 26080880, 26080881, 338896017, 338896020, 338896018, 338896022, 338896023, 26579025, 26579024, 1364772007, 26579023, 7510718609, 26579022, 26579021, 3594864811, 3594864816, 26579020, 26579019, 1364773348, 26579018, 1364773263, 26579017, 26579016, 26579015, 26579014, 26579013, 4317229104, 26579012, 26579011, 26579010, 4317229102, 4317229101, 26579009, 858038884, 4317229099, 26579008, 26579007, 26579006, 11511981044, 26579005, 26579004, 26579003, 26579002, 26579001, 26579000, 26578999, 26578998, 338896046, 338896044, 1339844781, 338896043, 338896040, 338896039, 338896064, 338896036, 1339845184, 338895899, 26578995, 1552688327, 1339844834, 1556954649, 26578994, 9727959127, 1339844788, 9727929611, 1339844322, 26578991, 11511962956, 26080856, 26080857, 1359745736, 1359745738, 26080858, 26080859, 26080860, 1359745724, 26080861, 9483986414, 1359745723, 9483986415, 9483986416, 26080862, 26080863, 430957969, 26080864, 3507755128, 26080866, 1501171135, 1501171129, 9873042724, 1501171121, 1501171112, 9873042723, 1501171113, 1501171116, 1501171123, 1501171138, 10931205598, 26080867, 7991193688, 7991193692, 7991193691, 7991193689, 7991193690, 7991193687, 7991193686, 7991188277, 10016776541, 26080868, 10016776540, 26080806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
